epigenomics
study - 10.3389/fgene.2022.1058817
coord
chr8	27467783	27470225	0.000000243142939509147
chr17	27044169	27045894	0.000017934774555120600
chr9	125794756	125797284	0.000000910968058190487
chr10	63807168	63809170	0.000003109527371497830
chr17	7460485	7462249	0.000003340212983539490
chr12	123752628	123754755	0.000001350421128761370
chr20	57581529	57583709	0.000015829869635311800
chr10	104535020	104536695	0.000000813578871241125
chr4	154709878	154712580	0.000019744086584499000
chr2	160471238	160474347	0.000001152310411737920
chr3	33700962	33701707	0.000001249773145447840
chr14	50863094	50865194	0.000002261808761698580
chr22	44568203	44568812	0.000002446872886422910
chr7	27199726	27209828	0.000024895207113919900
chr6	31539539	31543300	0.000064088506803241700
chr6	33383412	33385344	0.000001140668370162150
chr7	1093854	1096568	0.000001344167402337410
chr20	45179226	45180444	0.000000978877447993482
chr4	159130014	159132240	0.000002377464272615550
chr17	79880647	79882876	0.000000795052003480307
chr21	31310920	31312905	0.000011186657942712800
chr11	128553855	128556865	0.000001432566416413390
chr7	100463206	100465833	0.000001829727556915240
chr15	91426667	91429916	0.000017359354932333800
chr3	10333655	10335844	0.000000702572269690371
chr6	32819858	32821639	0.000018084093099580200
chr6	4889428	4890656	0.000000609296246451111
chr12	48151524	48153388	0.000025190974819446000
chr2	154727485	154729763	0.000000529402768936332
chr2	173292579	173294093	0.000008728657954566350
chr12	124864528	124865130	0.000004004626879043540
chr22	44463707	44465038	0.000002442710838463870
chr10	129534411	129537308	0.000001023261128270580
chr4	174427146	174431058	0.000001299293646168710
chr2	233876260	233878714	0.000003630314043041180
chr9	130524573	130525864	0.000017280679179278600
chr20	13975279	13977219	0.000158949742650366000
chr3	128778575	128780492	0.000007172948728459340
chr12	63543831	63545956	0.000002311884566848780
chr6	15400462	15401067	0.000001339247366544640
chr7	55620356	55621553	0.000000626344332022988
chr17	37893638	37896620	0.000011222006150799300
chr8	38830814	38832728	0.000016304281534546600
chr15	40631293	40633816	0.000006462634018097530
chr6	31581498	31584941	0.000002862803958156020
chr5	137674048	137675418	0.000000459825250045519
chr11	47398575	47401365	0.000036810445204685200
chr3	111716909	111718457	0.000018438729855287700
chr1	249110746	249111789	0.000000786703715040264
chr2	108993279	108994528	0.000001589065803362870
chr16	30485296	30485966	0.000000407146344284050
chr2	225265564	225267119	0.000003798680457498900
chr5	134734904	134736598	0.000078903889338415400
chr12	89743281	89745412	0.000014584799958533500
chr6	30296689	30297941	0.000077885247535500500
chr17	19290353	19291639	0.000003574441817684120
chr1	38411997	38413790	0.000007567920875321450
chr6	10519310	10521715	0.000005029727814572980
chr15	70766226	70768061	0.000000483397735391196
chr3	11623526	11624533	0.000001831582287653750
chr4	95264019	95264565	0.000000234578809567684
chr6	36665240	36665620	0.000006512540784031250
chr17	46666926	46670029	0.000009360136564929930
chr2	160653686	160655270	0.000001789435308974630
chr6	33171765	33176069	0.000081988153244439600
chr16	62068673	62071495	0.000093508740355081600
chr1	112057879	112058975	0.000003154996125399280
chr19	49992293	49994485	0.000003197438354786320
chr5	176935305	176938889	0.000015055941815913200
chr4	89978251	89978732	0.000005246494963935980
chr12	120663231	120664364	0.000000103208764217166
chr3	122513738	122514814	0.000007018094530264940
chr7	79081455	79084166	0.000158853447673497000
chr13	49975383	49976676	0.000001426902057563140
chr6	131570500	131571669	0.000000999910834872089
chr7	116962452	116964472	0.000006279308991796240
chr17	7340813	7344021	0.000004625545245647800
chr6	33398866	33401542	0.000002786906432220650
chr12	122018375	122021013	0.000005046793191875130
chr17	3819339	3820910	0.000007316540854995830
chr6	31544694	31546067	0.000032637822664067100
chr9	130859964	130860839	0.000008392041225931820
chr19	46317840	46319493	0.000032840736154840300
chr19	15590069	15591424	0.000001155580299248000
chr15	30113651	30115299	0.000019672553097892100
chr2	157290905	157292955	0.000007856149335499160
chr16	66399746	66400599	0.000021944786412515600
chr11	67067459	67071322	0.000052356864191286600
chr15	41060822	41062224	0.000040590662170138200
chr19	42069883	42071943	0.000016360877290396500
chr6	33264318	33266413	0.000092553881533681800
chr1	234748373	234749468	0.000000026296979339611
chr1	153329013	153330776	0.000003245596417023030
chr5	76114933	76116535	0.000031161661271148100
chr1	173174650	173176731	0.000013265209652973700
chr1	167689891	167691465	0.000017672633432926900
chr11	66034014	66036115	0.000141161494442209000
chr6	146863357	146865487	0.000072457064581303400
chr14	24867164	24868755	0.000014646869656369600
chr3	52528714	52529524	0.000018345267153356900
chr3	6902100	6904134	0.000041957031214387300
chr2	66671478	66673985	0.000014127646946136100
chr2	106681338	106682888	0.000007034357786596960
