TxBlood			
Expression blood - Bonprezzi2003			
coor			
chr17	34415602	34417515	1
chr17	2496923	2588909	1
chr16	3115313	3119668	1
chr12	56324946	56347805	1
chr14	102228222	102394075	1
chr5	133450402	133483920	1
chr9	33025209	33039905	1
chr2	173292082	173371181	1
chr18	46446223	46477081	1
chrX	47441712	47446188	1
chr16	69140160	69152622	1
chr10	98064085	98098321	1
chr6	35310335	35395955	1
chr6	14117872	14137149	1
chr6	64231666	64293492	1
chr3	42642106	42690227	1
chr2	98330023	98356325	1
chr2	54683422	54896812	1
chr2	160175490	160473203	1
chr17	38710021	38721724	1
chr1	28562611	28573410	1
chr11	61583749	61634825	1
chr11	61556603	61560085	1
chr13	46039060	46110765	1
chr9	110247133	110252763	1
chr12	6554051	6560884	1
chr1	206643791	206670223	1
chr1	226124298	226129189	1
chr3	37284668	37408242	1
chr11	108093559	108239826	1
chr5	108083523	108532542	1
chr10	121410882	121437331	1
chr3	14186647	14220172	1
chr3	46411633	46417697	1
chr3	124944405	125094198	1
chr4	107236767	107270382	1
chr6	88180341	88222054	1
chr15	64448011	64455404	1
chr18	60790579	60987361	1
chr2	95691422	95719737	1
chr11	67195935	67202878	1
chr1	59246465	59249785	1
chr21	38445526	38575413	1
chr14	105675623	105781914	1
chr6	26055968	26056699	1
chr3	130397779	130465696	1
chr2	162848751	162931052	1
chr9	131314869	131395941	1
chr19	21990085	22034830	1
chr6	32407619	32412823	1
chrHSCHR6_MHC_COX	31535744	31537711	1
chr8	66629905	66753755	1
NA	NA	NA	1
NA	NA	NA	1
chrHSCHR6_MHC_QBL	31538575	31540542	1
chr14	22931924	22933314	1
chrHSCHR6_MHC_QBL	31773491	31775973	1
NA	NA	NA	1
