GWAS			
GWAS - metaanalysis			
coor			
chr3	27810319	27810319	2.85387196432176
chr14	60087910	60087910	2.32790214206428
chr4	43113518	43113518	2.72124639904717
chr2	204455370	204455370	4.99139982823808
chr2	179190297	179190297	3.11861534322943
chr7	22811216	22811216	2.06048074738138
chr16	24974426	24974426	4.19178902707578
chr5	6252863	6252863	1.19111413264019
chr18	58899633	58899633	2.08092190762393
chr13	59545685	59545685	1.86327943284359
chr1	93121107	93121107	5.12205304837081
chr16	57545736	57545736	1.68824613894425
chr2	137886196	137886196	2.82390874094432
chr9	557015	557015	2.95860731484178
chr10	67193137	67193137	4.76700388960785
chr10	117922112	117922112	2.27572413039921
chr11	120558084	120558084	3.92081875395238
chr11	14246099	14246099	1.85078088734462
chr21	34770810	34770810	1.85078088734462
chr1	93261373	93261373	4.70114692359029
chr1	92224347	92224347	4.52143350440616
chr11	60763134	60763134	3.28149831113273
chr10	6087794	6087794	4.87614835903291
chr1	58834026	58834026	1.65364702554936
chr11	73003116	73003116	2.18045606445813
chr16	11362729	11362729	4.4672456210075
chr16	63615981	63615981	1.94309514866353
chr17	19871922	19871922	3.31425826139774
chr19	16670660	16670660	2.76955107862173
chr22	17770181	17770181	0.697020063251751
chr4	57172335	57172335	4.33818731446274
chr7	150428109	150428109	4.09636748391576
chr1	33350183	33350183	5.23507701535011
chr1	104446782	104446782	4.6252516539899
chr16	11165017	11165017	6.51712641639125
chr16	11166688	11166688	6.75202673363819
chr7	127616804	127616804	2.23657200643706
chr1	17913714	17913714	2.30102999566398
chr1	117038287	117038287	8.93554201077308
chr1	167513723	167513723	1.59687947882418
chr10	126654400	126654400	1.53610701101409
chr12	9743484	9743484	2.79588001734407
chr11	126056308	126056308	2.27572413039921
chr3	30674254	30674254	2.06048074738138
chr10	81036007	81036007	5.79860287567955
chr16	11179873	11179873	5.82681373158773
chr15	61157611	61157611	3.33441900898205
chr1	9285181	9285181	1.87942606879415
chr2	190504787	190504787	1.21112488422458
chr3	154111042	154111042	2.2518119729938
chr8	119760559	119760559	2.43179827593301
chr22	48797962	48797962	3.29328221766324
chr3	154183562	154183562	2.50863830616573
chr16	57689883	57689883	0.72445831159869
chr16	86013551	86013551	6.16557929631847
chr2	216139332	216139332	0.999565922520681
chr14	87503152	87503152	1.96257350205938
chr2	136974257	136974257	2.88605664769316
chr18	58817565	58817565	1.79317412396815
chr2	153767036	153767036	1.70333480973847
chr5	57941969	57941969	3.13194363817696
chr8	4599243	4599243	2.03151705144606
chr9	6672097	6672097	1.92081875395238
chr15	38923007	38923007	3.62160209905186
chr15	33812509	33812509	0.681936665037238
chr11	121442619	121442619	1.05453141486818
chr6	137452908	137452908	4.47755576649368
chr4	57169906	57169906	2.30980391997149
chr14	72601090	72601090	2.46852108295775
chr19	54706422	54706422	2.22184874961636
chr7	13637369	13637369	4.78781239559604
chr15	62577051	62577051	3.44733178388781
chr5	57965232	57965232	3.17327747983101
chr16	86017663	86017663	8.42829116819131
chr17	73794047	73794047	3.95467702121334
chr18	55764668	55764668	3.03857890593355
chr16	65983447	65983447	4.02918838912748
chr16	88479476	88479476	1.93554201077308
chr11	60760612	60760612	8.42136079003193
chr12	123656725	123656725	6.14206473528057
chr12	6440009	6440009	10.7986028756795
chr5	53242007	53242007	3.16178077809237
chr19	6586268	6586268	1.87942606879415
chr3	52261031	52261031	1.6345120151091
chr4	83617435	83617435	3.65560772631489
chr10	64200383	64200383	0.881074247174223
chr13	51019021	51019021	3.78251605578609
chr14	86929926	86929926	2.58502665202918
chr12	123657338	123657338	5.93930215964639
chr8	6302154	6302154	1.86966623150499
chr10	6099045	6099045	7.0301183562535
chr7	22295360	22295360	5.53313237964589
chr9	35841783	35841783	0.392437756816412
chr8	6335208	6335208	2.26760624017703
chr17	40481529	40481529	2.55284196865778
chr1	117104215	117104215	9.50863830616573
chr19	49869051	49869051	2.74472749489669
chr17	39962951	39962951	1.14266750356873
chr13	74383940	74383940	2.44369749923271
chr2	54362437	54362437	1.74472749489669
chr9	90831924	90831924	0.981299501333757
chr16	13202828	13202828	3.11633856484638
chr6	29705659	29705659	16.9829666607012
chr5	158683200	158683200	3.23433144524099
chr4	106319836	106319836	3.36855623098683
chr1	192530548	192530548	5.01010543628123
chr21	30868278	30868278	1.71444269099223
chr21	34355562	34355562	1.84771165561694
chr21	44152637	44152637	1.53760200210104
chr5	158749088	158749088	3.5003129173816
chr6	32413051	32413051	224.420216403383
chr6	114216946	114216946	2.92081875395238
chr17	80559167	80559167	3.3777859770337
chr3	3152384	3152384	2.17392519729917
chr15	83499766	83499766	0.869023308394383
chr15	25925094	25925094	0.576918041702769
chr5	106861975	106861975	3.69897000433602
chr12	6449115	6449115	7.98716277529483
chr8	86104868	86104868	3.66554624884907
chr17	45755810	45755810	5.15926676538819
chr18	65251153	65251153	3.85078088734462
chr8	98428688	98428688	2.38721614328026
chr14	52325131	52325131	4.00130484168834
chr2	133328176	133328176	0.764471553092451
chr2	16243192	16243192	4.36351210364663
chr2	15952301	15952301	1.91364016932525
chr3	121890735	121890735	2.11918640771921
chr3	159698945	159698945	5.25336580106242
chr9	133864946	133864946	1.59687947882418
chr17	12915009	12915009	0.389233405226729
chr10	97360719	97360719	3.20690839982342
chr22	39166039	39166039	2.05060999335509
chr1	147552370	147552370	1.80410034759077
chr1	146010593	146010593	1.80410034759077
chr5	176726002	176726002	4.59176003468815
chr1	66773026	66773026	1.88941028970075
chr20	16977054	16977054	1.01727661233145
chr2	111941995	111941995	2.74472749489669
chr11	109176817	109176817	4.30891850787703
chr14	21770730	21770730	1.01502287358451
chr3	196525578	196525578	1.93554201077308
chr1	68406626	68406626	2.55284196865778
chr2	204511826	204511826	3.79588001734407
chr5	40424426	40424426	6.61978875828839
chr5	35874575	35874575	5.77728352885242
chr6	33462028	33462028	3
chr6	112083899	112083899	3.84163750790475
chr7	15397270	15397270	2.50863830616573
chr10	6110326	6110326	6.47108329972234
chr3	4462774	4462774	3.45717457304082
chr12	40649749	40649749	1.89619627904404
chr12	120894685	120894685	4.65955588515988
chr16	11227914	11227914	6.22621355501881
chr17	57625123	57625123	3.63638802010786
chr18	60955949	60955949	3.0670191780768
chr12	9020328	9020328	4.24641694110709
chr12	30199373	30199373	2.2839966563652
chr22	20993766	20993766	1.01908806222316
chr11	33917594	33917594	1.95467702121334
chr1	41904021	41904021	1.29073003902417
chr2	136890059	136890059	2.95860731484178
chr3	30208335	30208335	0.555018887912055
chr18	67531642	67531642	1.36754270781528
chr8	136835887	136835887	3.64781748188864
chr8	26779465	26779465	3.25258819211358
chr15	32952193	32952193	2.76955107862173
chr17	73583027	73583027	1.36151074304536
chr2	136976255	136976255	6.86327943284359
chr6	138138705	138138705	5.50584540598156
chr19	47760229	47760229	3.12262865413023
chr13	47456051	47456051	1.86327943284359
chr5	35803577	35803577	4.7281583934635
chr6	137874408	137874408	4.76700388960785
chr6	162976015	162976015	2.38721614328026
chr13	105739870	105739870	3.89619627904404
chr13	50842440	50842440	4.2958494831602
chr22	33121988	33121988	4.35261702988538
chr17	45575206	45575206	5.05948351506743
chr16	86746818	86746818	4.60906489289662
chr16	300641	300641	3.41793663708829
