TxBlood			
Expression blood - Sakirjavi2009			
coor			
chr16	30483983	30534505	1
chr11	67776048	67796743	1
chr8	56982297	56987069	1
chr12	6898651	6929976	1
chr3	52846991	52865495	1
chr19	58898636	58906170	1
chr22	51063446	51066607	1
chr8	99466861	99895984	1
chr19	2249113	2252072	1
chr19	51874874	51875960	1
chr19	51226605	51228979	1
chr12	6643093	6647537	1
chr1	112025970	112106597	1
chr1	27992572	27998729	1
chr12	5153085	5155949	1
chr19	18390563	18392432	1
chr9	90340434	90346308	1
chr2	38294116	38337044	1
chr6	110299979	110301921	1
chr11	76777992	76837196	1
chrX	154444643	154468098	1
chr8	99053954	99059858	1
chr21	35885440	35987441	1
chr8	144099902	144103825	1
chr4	74852767	74853914	1
chr11	71950124	71955220	1
chr11	8703995	8711402	1
chr19	54704610	54752862	1
chr17	72199795	72206008	1
chr5	172659112	172662314	1
chr21	40928369	41034816	1
chr11	612555	615999	1
chr1	38509523	38512450	1
chr16	222846	223709	1
chrX	118920467	118925606	1
chr16	226679	227521	1
chr14	50043390	50053094	1
