Interactome			
Interactome - pathway			
coor			
chr20	49551404	49575092	1
chr7	117119358	117308719	1
chr7	91741465	91808825	1
chr11	64037302	64052141	1
chr11	64037302	64052141	1
chr11	64037302	64052141	1
chr11	64037302	64052141	1
chr2	188328957	188430487	1
chr3	50126341	50156454	1
chr8	17354597	17428082	1
chr8	17354597	17428082	1
chr8	17354597	17428082	1
chr16	23592323	23607677	1
chr17	42325753	42345509	1
chr17	42325753	42345509	1
chr17	42325753	42345509	1
chr17	42325753	42345509	1
chrX	118602363	118605282	1
chr7	102113565	102119354	1
chr7	106685094	106802256	1
chr7	106685094	106802256	1
chr7	106685094	106802256	1
chr16	3775055	3930722	1
chr16	3775055	3930722	1
chr7	86974997	87029111	1
chr7	87031013	87109751	1
chr16	30483983	30534505	1
chr16	30483983	30534505	1
chr16	30483983	30534505	1
chr16	30483983	30534505	1
chr17	48133340	48167848	1
chr17	48133340	48167848	1
chr17	48133340	48167848	1
chrX	119560004	119603204	1
chr17	42449550	42466873	1
chr17	43340488	43394414	1
chr17	43340488	43394414	1
chr11	17414432	17498449	1
chr17	33914282	34053434	1
chr7	39663082	39747723	1
chr7	39663082	39747723	1
chr19	3594504	3606658	1
chr17	26800311	26824799	1
chr17	26800311	26824799	1
chr3	50400233	50541675	1
chr16	617011	634136	1
chr3	48673902	48700348	1
chr3	48673902	48700348	1
chr3	48673902	48700348	1
chr17	38175350	38210660	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr8	56982297	56987069	1
chr1	11086062	11107296	1
chr1	11086062	11107296	1
chr3	48636435	48648409	1
chr12	6308881	6347427	1
chr12	329788	372002	1
chr12	329788	372002	1
chr12	6898651	6929976	1
