TxBrain			
Expression brain - Whitney1999			
coor			
chr12	113830253	113841688	1
chr2	175664042	175870097	1
chr10	135175984	135187193	1
chr8	144661898	144679845	1
chr12	7023614	7032859	1
chr1	21835865	21904905	1
chr1	159173097	159176290	1
chr3	115342171	115440337	1
chrX	118602363	118605282	1
chr10	81910645	81965433	1
chr4	185308878	185395726	1
chr12	96394611	96437153	1
chr6	42979832	42981706	1
NA	NA	NA	1
chr20	62795827	62873604	1
chr22	42428724	42466846	1
chr1	169074935	169101960	1
chr19	2269598	2273107	1
chr18	43664110	43684300	1
chr1	44440602	44443971	1
chr16	23847322	24231932	1
chr3	49133365	49142534	1
chr17	38465436	38513895	1
chr14	60062694	60337684	1
chr19	1609293	1652326	1
chrX	37208583	38548169	1
chr4	88394487	88450655	1
